source-path,source-module,source-operation,target-path,target-module,target-operation,direction
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,average_shortest_distance,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,total_trips,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,tmax,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.LINKS.W.LINKS.q_mat.shape.W.LINKS.W.LINKS.q_mat.shape,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,link22,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,links,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,d,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,veh.dest.name,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,nodes,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.NODES,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,i,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,link.start_node.id,WRITE
distrib/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,link1,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,c2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,tuple.tuple,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,average_distance_traveled,distrib/UXsim/uxsim/Utilities/Utilities.py,uxsimUtilities.Utilities,sum,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,j,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,link.end_node.id,WRITE
distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,tt3,distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,df.df.df.df.sum,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,linkslist,distrib/UXsim/demos_and_examples/example_09en_congestion_pricing_highway_toll.py,example_09en_congestion_pricing_highway_toll,linkslist,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,df,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.analyzer.link_to_pandas,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,average_distance_traveled,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,total_trips,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,links,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/tests/test_verification_taxi.py,test_verification_taxi,node1,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,random.choice,WRITE
distrib/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,link2,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,linkslist,distrib/UXsim/demos_and_examples/example_09en_congestion_pricing_highway_toll.py,example_09en_congestion_pricing_highway_toll,linkslist,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,dict_od_to_routes,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,enumerate_k_random_routes,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,new_link_tt,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,link.traveltime_instant.link.traveltime_instant,WRITE
distrib/UXsim/demos_and_examples/example_21en_modal_share_private_car_and_carsharing.py,example_21en_modal_share_private_car_and_carsharing,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,df,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.analyzer.link_to_pandas,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,linkdict,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,dict,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt1,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,new_link_tt,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,s.W.rng.uniform,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,var_distance_traveled,distrib/UXsim/uxsim/Utilities/Utilities.py,uxsimUtilities.Utilities,sum,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,minx,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,n.n,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,links,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,link1,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,new_link_tt,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,link.route_choice_penalty,WRITE
distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,tt4,distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,df.df.df.df.sum,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,traces,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,draw_dict.draw_dict,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,var_distance_traveled,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,total_trips,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,maxx,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,n.n,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,area_dict,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,range,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt3,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,area_dict,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,range,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,swap_prob,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,swap_prob,WRITE
distrib/UXsim/tests/test_verification_route_choice.py,test_verification_route_choice,df,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.analyzer.link_cumulative_to_pandas,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,miny,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,n.n,WRITE
distrib/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,link2,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,l,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,s.W.get_link,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,area_dict,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,nodes.nodes,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,new_link_tt,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,link.traveltime_instant.link.traveltime_instant,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,stddiv_distance_traveled,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.sqrt,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,tt4,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,maxy,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,n.n,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,area_dict,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,nodes.nodes,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,new_link_tt,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,link.route_choice_penalty,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,xs,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,trace.trace,WRITE
distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,vol1,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/demos_and_examples/example_19en_multilane_link.py,example_19en_multilane_link,link1,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol1,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/tests/test_verification_dta_solvers.py,test_verification_dta_solvers,df_DSO_GA,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W_DSO_GA.analyzer.basic_to_pandas,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,xs,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,coef,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,n,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,adj_mat_link_count.adj_mat_link_count,WRITE
distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,minx,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,min,WRITE
distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/tests/test_verification_straight_road.py,test_verification_straight_road,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/demos_and_examples/example_21en_modal_share_private_car_and_carsharing.py,example_21en_modal_share_private_car_and_carsharing,nodes,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addNode,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,xs,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,minx,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,average_free_travel_time,distrib/UXsim/uxsim/Utilities/Utilities.py,uxsimUtilities.Utilities,sum,WRITE
distrib/UXsim/tests/test_verification_node.py,test_verification_node,vol2,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,df.df.df.df.values.df.df.df.df.values,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.adj_mat_time,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.adj_mat_time.s.adj_mat_time,WRITE
distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,link1,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/tests/test_other_functions.py,test_other_functions,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/demos_and_examples/example_04en_automatic_network_generation.py,example_04en_automatic_network_generation,links,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,vy,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,y2,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ys,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,trace.trace,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,vy,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,x2,WRITE
distrib/UXsim/demos_and_examples/example_27jp_interactive_simulation_by_streamlit.py,example_27jp_interactive_simulation_by_streamlit,signal,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,UXsim_model,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ys,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,coef,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,origs,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,origs_new,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,vy,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,x1,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,ys,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,miny,WRITE
distrib/UXsim/tests/test_verification_taxi.py,test_verification_taxi,Handler,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,TaxiHandler_random,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,merge_priorities,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,np.array,WRITE
distrib/UXsim/demos_and_examples/example_27jp_interactive_simulation_by_streamlit.py,example_27jp_interactive_simulation_by_streamlit,signal,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,UXsim_model,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,dests,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,dests_new,WRITE
distrib/UXsim/demos_and_examples/example_27jp_interactive_simulation_by_streamlit.py,example_27jp_interactive_simulation_by_streamlit,signal,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,UXsim_model,WRITE
distrib/UXsim/demos_and_examples/example_11en_signal_4legged_intersection_reactive_control.py,example_11en_signal_4legged_intersection_reactive_control,II.signal_phase,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,max_vehicles_group.max_vehicles_group,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,size,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,trace.trace,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.color,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,s.W.rng.random,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,vx,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,vx,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,size,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,scale,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.color,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,s.W.rng.random,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,vx,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,vy,WRITE
distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,World,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.color,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,s.W.rng.random,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,route_id,distrib/UXsim/demos_and_examples/example_09en_congestion_pricing_highway_toll.py,example_09en_congestion_pricing_highway_toll,j,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,coords,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,list,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,vy,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,vx,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,population.population,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,route_id,WRITE
distrib/UXsim/demos_and_examples/example_11en_signal_4legged_intersection_reactive_control.py,example_11en_signal_4legged_intersection_reactive_control,max_vehicles_group,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,max,WRITE
distrib/UXsim/demos_and_examples/example_27jp_interactive_simulation_by_streamlit.py,example_27jp_interactive_simulation_by_streamlit,signal,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,UXsim_model,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,vy,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,vy,WRITE
distrib/UXsim/demos_and_examples/example_27jp_interactive_simulation_by_streamlit.py,example_27jp_interactive_simulation_by_streamlit,signal,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,UXsim_model,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,merge_priorities,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.ones,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,xmid1,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,x1,WRITE
distrib/UXsim/tests/test_verification_taxi.py,test_verification_taxi,n2,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addNode,WRITE
distrib/UXsim/demos_and_examples/example_11en_signal_4legged_intersection_reactive_control.py,example_11en_signal_4legged_intersection_reactive_control,vehicles_per_links.vehicles_per_links,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,l.num_vehicles_queue,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,xmid1,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,x2,WRITE
distrib/UXsim/demos_and_examples/example_18en_result_GUI_viewer_grid.py,example_18en_result_GUI_viewer_grid,W,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,UX.World,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,xmid1,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,vx,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,xmid1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,y1,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,population,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,mutate,WRITE
distrib/UXsim/tests/test_result_gui_viewer.py,test_result_gui_viewer,window,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,ResultGUIViewer.launch_World_viewer,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.log_t_link,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,int,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,xmid1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,y2,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,veh,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,s.W.rng.choice,WRITE
distrib/UXsim/tests/test_result_gui_viewer.py,test_result_gui_viewer,app,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,ResultGUIViewer.launch_World_viewer,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,ts,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.linspace,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,xmid1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,vy,WRITE
distrib/UXsim/demos_and_examples/example_11en_signal_4legged_intersection_reactive_control.py,example_11en_signal_4legged_intersection_reactive_control,II,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addNode,WRITE
distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,link1,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,linkdict,distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,d,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,ymid1,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,x1,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,d,distrib/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,l.length,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.attribute,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,attribute,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,ymid1,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,x2,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,os,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.rng.choice,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,ymid1,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,vx,WRITE
distrib/UXsim/demos_and_examples/example_11en_signal_4legged_intersection_reactive_control.py,example_11en_signal_4legged_intersection_reactive_control,EE,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addNode,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,veh,distrib/UXsim/demos_and_examples/example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control.py,example_12en_signal_4legged_intersection_Deep_Reinforcement_Learning_pytorch_control,max.max,WRITE
distrib/UXsim/tests/test_verification_multilane.py,test_verification_multilane,link2,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addLink,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.user_attribute,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,user_attribute,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,ymid1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,y1,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim.Vehicle,s.user_function,distrib/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsimResultGUIViewer.ResultGUIViewer,user_function,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,ymid1,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,y2,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,l,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,s.W.get_link,WRITE
distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,ds,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.rng.choice,WRITE
distrib/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsimDTAsolvers.DTAsolvers,population,distrib/UXsim/uxsim/uxsim.py,uxsim.uxsim,mutate,WRITE
distrib/UXsim/demos_and_examples/example_18en_result_GUI_viewer_grid.py,example_18en_result_GUI_viewer_grid,nodes,distrib/UXsim/demos_and_examples/example_08en_signal_reactive_control.py,example_08en_signal_reactive_control,W.addNode,WRITE
distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,font_file_like,distrib/UXsim/uxsim/analyzer.py,uxsim.analyzer,io.BytesIO,WRITE
