Calls to operations that could not be found:
mom_vecinv.f.xml:MOM_VECINV --> gUdiss
mom_vi_coriolis.f.xml:MOM_VI_CORIOLIS --> MAX
mom_vi_hdissip.f.xml:MOM_VI_HDISSIP --> recip_DXC
mom_vi_hdissip.f.xml:MOM_VI_HDISSIP --> recip_DXG
mom_vi_hdissip.f.xml:MOM_VI_HDISSIP --> recip_DYC
mom_vi_hdissip.f.xml:MOM_VI_HDISSIP --> recip_DYG
mom_vi_u_coriolis.f.xml:MOM_VI_U_CORIOLIS --> MAX
mom_vi_u_vertshear.f.xml:MOM_VI_U_VERTSHEAR --> ABS
mom_vi_u_vertshear.f.xml:MOM_VI_U_VERTSHEAR --> max
mom_vi_u_vertshear.f.xml:MOM_VI_U_VERTSHEAR --> min
mom_vi_v_coriolis.f.xml:MOM_VI_V_CORIOLIS --> MAX
mom_vi_v_vertshear.f.xml:MOM_VI_V_VERTSHEAR --> ABS
mom_vi_v_vertshear.f.xml:MOM_VI_V_VERTSHEAR --> max
mom_vi_v_vertshear.f.xml:MOM_VI_V_VERTSHEAR --> min
mon_advcfl.f.xml:MON_ADVCFL --> abs
mon_advcfl.f.xml:MON_ADVCFL --> max
mon_advcflw.f.xml:MON_ADVCFLW --> abs
mon_advcflw.f.xml:MON_ADVCFLW --> max
mon_advcflw2.f.xml:MON_ADVCFLW2 --> abs
mon_advcflw2.f.xml:MON_ADVCFLW2 --> max
mon_advcflw2.f.xml:MON_ADVCFLW2 --> rHfac
mon_calc_advcfl.f.xml:MON_CALC_ADVCFL_GLOB --> MAX
mon_calc_advcfl.f.xml:MON_CALC_ADVCFL_TILE --> MAX
mon_calc_advcfl.f.xml:MON_CALC_ADVCFL_TILE --> MIN
mon_calc_stats_rl.f.xml:MON_CALC_STATS_RL --> MAX
mon_calc_stats_rl.f.xml:MON_CALC_STATS_RL --> MIN
mon_calc_stats_rl.f.xml:MON_CALC_STATS_RL --> SQRT
mon_calc_stats_rs.f.xml:MON_CALC_STATS_RS --> MAX
mon_calc_stats_rs.f.xml:MON_CALC_STATS_RS --> MIN
mon_calc_stats_rs.f.xml:MON_CALC_STATS_RS --> SQRT
mon_ke.f.xml:MON_KE --> COS
mon_ke.f.xml:MON_KE --> MAX
mon_ke.f.xml:MON_KE --> MIN
mon_stats_latbnd_rl.f.xml:MON_STATS_LATBND_RL --> MAX
mon_stats_latbnd_rl.f.xml:MON_STATS_LATBND_RL --> MIN
mon_stats_rl.f.xml:MON_STATS_RL --> ABS
mon_stats_rl.f.xml:MON_STATS_RL --> FLOAT
mon_stats_rl.f.xml:MON_STATS_RL --> NINT
mon_stats_rl.f.xml:MON_STATS_RL --> SQRT
mon_stats_rl.f.xml:MON_STATS_RL --> max
mon_stats_rl.f.xml:MON_STATS_RL --> min
mon_stats_rs.f.xml:MON_STATS_RS --> FLOAT
mon_stats_rs.f.xml:MON_STATS_RS --> MAX
mon_stats_rs.f.xml:MON_STATS_RS --> MIN
mon_stats_rs.f.xml:MON_STATS_RS --> NINT
mon_stats_rs.f.xml:MON_STATS_RS --> SQRT
mon_surfcor.f.xml:MON_SURFCOR --> ksurfC
mon_vort3.f.xml:MON_VORT3 --> FLOAT
mon_vort3.f.xml:MON_VORT3 --> MAX
mon_vort3.f.xml:MON_VORT3 --> MIN
mon_vort3.f.xml:MON_VORT3 --> SQRT
monitor.f.xml:MONITOR --> MAX
nml_change_syntax.f.xml:NML_CHANGE_SYNTAX --> MAX
nml_set_terminator.f.xml:NML_SET_TERMINATOR --> MAX
open_copy_data_file.f.xml:OPEN_COPY_DATA_FILE --> MAX
packages_error_msg.f.xml:PACKAGES_ERROR_MSG --> LEN
packages_init_fixed.f.xml:PACKAGES_INIT_FIXED --> GRIDALT_INITIALISE
packages_print_msg.f.xml:PACKAGES_PRINT_MSG --> LEN
port_rand.f.xml:PORT_RAND --> iabs
port_rand.f.xml:PORT_RAND --> mod
port_rand.f.xml:PORT_RAND_NORM --> LOG
port_rand.f.xml:PORT_RAND_NORM --> SQRT
print.f.xml:PRINT_ERROR --> DFLOAT
print.f.xml:PRINT_ERROR --> INT
print.f.xml:PRINT_ERROR --> LOG10
print.f.xml:PRINT_ERROR --> MAX
print.f.xml:PRINT_LIST_I --> FLOAT
print.f.xml:PRINT_LIST_I --> INT
print.f.xml:PRINT_LIST_I --> LOG10
print.f.xml:PRINT_LIST_L --> FLOAT
print.f.xml:PRINT_LIST_L --> INT
print.f.xml:PRINT_LIST_L --> LOG10
print.f.xml:PRINT_LIST_RL --> FLOAT
print.f.xml:PRINT_LIST_RL --> INT
print.f.xml:PRINT_LIST_RL --> LOG10
print.f.xml:PRINT_MAPRL --> ABS
print.f.xml:PRINT_MAPRL --> FLOAT
print.f.xml:PRINT_MAPRL --> MOD
print.f.xml:PRINT_MAPRL --> NINT
print.f.xml:PRINT_MAPRS --> ABS
print.f.xml:PRINT_MAPRS --> FLOAT
print.f.xml:PRINT_MAPRS --> MOD
print.f.xml:PRINT_MAPRS --> NINT
print.f.xml:PRINT_MESSAGE --> DFLOAT
print.f.xml:PRINT_MESSAGE --> INT
print.f.xml:PRINT_MESSAGE --> LEN
print.f.xml:PRINT_MESSAGE --> LOG10
print.f.xml:PRINT_MESSAGE --> MAX
read_mflds.f.xml:READ_MFLDS_3D_RL --> MIN
read_mflds.f.xml:READ_MFLDS_CHECK --> MIN
read_mflds.f.xml:READ_MFLDS_LEV_RL --> MIN
read_mflds.f.xml:READ_MFLDS_LEV_RS --> MIN
read_mflds.f.xml:READ_MFLDS_SET --> MIN
read_mflds.f.xml:READ_MFLDS_SET --> MOD
rotate_spherical_polar_grid.f.xml:ROTATE_SPHERICAL_POLAR_GRID --> ABS
rotate_spherical_polar_grid.f.xml:ROTATE_SPHERICAL_POLAR_GRID --> ATAN2
rotate_spherical_polar_grid.f.xml:ROTATE_SPHERICAL_POLAR_GRID --> COS
rotate_spherical_polar_grid.f.xml:ROTATE_SPHERICAL_POLAR_GRID --> SIN
rotate_spherical_polar_grid.f.xml:ROTATE_SPHERICAL_POLAR_GRID --> SQRT
rotate_uv2en.f.xml:rotate_uv2en_rl --> mybxhi
rotate_uv2en.f.xml:rotate_uv2en_rl --> mybxlo
rotate_uv2en.f.xml:rotate_uv2en_rl --> mybyhi
rotate_uv2en.f.xml:rotate_uv2en_rl --> mybylo
rotate_uv2en.f.xml:rotate_uv2en_rs --> mybxhi
rotate_uv2en.f.xml:rotate_uv2en_rs --> mybxlo
rotate_uv2en.f.xml:rotate_uv2en_rs --> mybyhi
rotate_uv2en.f.xml:rotate_uv2en_rs --> mybylo
rw_get_suffix.f.xml:RW_GET_SUFFIX --> NINT
salt_integrate.f.xml:SALT_INTEGRATE --> MAX
salt_integrate.f.xml:SALT_INTEGRATE --> MOD
seawater.f.xml:SW_PTMP --> sqrt
set_parms.f.xml:SET_PARMS --> ABS
set_parms.f.xml:SET_PARMS --> DFLOAT
set_parms.f.xml:SET_PARMS --> MIN
shap_filt_computvort.f.xml:SHAP_FILT_COMPUTVORT --> MOD
shap_filt_readparms.f.xml:SHAP_FILT_READPARMS --> MAX
shap_filt_relvort3.f.xml:SHAP_FILT_RELVORT3 --> MOD
shap_filt_tracer_s2.f.xml:SHAP_FILT_TRACER_S2 --> MOD
shap_filt_tracerold.f.xml:SHAP_FILT_TRACEROLD --> mod
shap_filt_u.f.xml:SHAP_FILT_U --> mod
shap_filt_uv_s2.f.xml:SHAP_FILT_UV_S2 --> MOD
shap_filt_v.f.xml:SHAP_FILT_V --> mod
slprs.f.xml:slprs --> EXP
slprs.f.xml:slprs --> TM
slprs.f.xml:slprs --> thz
solve_for_pressure.f.xml:SOLVE_FOR_PRESSURE --> SQRT
solve_uv_tridiago.f.xml:SOLVE_UV_TRIDIAGO --> MOD
step_fizhi_corr.f.xml:step_fizhi_corr --> diagnostics_fill
step_fizhi_corr.f.xml:step_fizhi_corr --> hfacC
step_fizhi_corr.f.xml:step_fizhi_corr --> ksurfC
step_fizhi_corr.f.xml:step_fizhi_corr --> qcheck
step_fizhi_corr.f.xml:step_fizhi_corr --> sqrt
step_fizhi_corr.f.xml:step_fizhi_corr --> uvel
step_fizhi_corr.f.xml:step_fizhi_corr --> vvel
step_fizhi_fg.f.xml:step_fizhi_fg --> qcheck
swfrac.f.xml:SWFRAC --> exp
temp_integrate.f.xml:TEMP_INTEGRATE --> MAX
temp_integrate.f.xml:TEMP_INTEGRATE --> MOD
timers.f.xml:TIMER_GET_TIME --> cloc
timers.f.xml:TIMER_GET_TIME --> etime
update_cg2d.f.xml:UPDATE_CG2D --> MOD
update_chemistry_exports.f.xml:interp_oz --> PLEVS
update_chemistry_exports.f.xml:interp_oz --> XLAT
update_chemistry_exports.f.xml:interp_oz --> o3int1
update_chemistry_exports.f.xml:interp_qz --> PR1
update_chemistry_exports.f.xml:interp_qz --> PR2
update_chemistry_exports.f.xml:interp_qz --> QPR1
update_chemistry_exports.f.xml:interp_qz --> QPR2
update_chemistry_exports.f.xml:interp_qz --> SLOPE
update_earth_exports.f.xml:GETALB --> ALBNF
update_earth_exports.f.xml:GETALB --> ALBNR
update_earth_exports.f.xml:GETALB --> ALBOC
update_earth_exports.f.xml:GETALB --> ALBVF
update_earth_exports.f.xml:GETALB --> ALBVR
update_earth_exports.f.xml:GETALB --> FRACI
update_earth_exports.f.xml:GETALB --> grd2msc
update_earth_exports.f.xml:GETALB --> msc2grd
update_earth_exports.f.xml:GETALB --> sibalb
update_earth_exports.f.xml:GETEMISS --> emissivity
update_earth_exports.f.xml:GETEMISS --> msc2grd
update_earth_exports.f.xml:GETLGR --> MOD
update_earth_exports.f.xml:GETLGR --> float
update_earth_exports.f.xml:SIBALB --> INT
update_earth_exports.f.xml:SIBALB --> LOG
update_earth_exports.f.xml:SIBALB --> MAX
update_earth_exports.f.xml:SIBALB --> SNWMID
update_earth_exports.f.xml:UPDATE_EARTH_EXPORTS --> astro
update_earth_exports.f.xml:UPDATE_EARTH_EXPORTS --> get_landfrac
update_earth_exports.f.xml:UPDATE_EARTH_EXPORTS --> getalb
update_earth_exports.f.xml:UPDATE_EARTH_EXPORTS --> getemiss
update_earth_exports.f.xml:UPDATE_EARTH_EXPORTS --> getlgr
update_earth_exports.f.xml:UPDATE_EARTH_EXPORTS --> grd2msc
update_earth_exports.f.xml:UPDATE_EARTH_EXPORTS --> mod
update_earth_exports.f.xml:UPDATE_EARTH_EXPORTS --> msc2grd
utils.f.xml:DATE --> FDATE
utils.f.xml:DATE --> LEN
utils.f.xml:IFNBLNK --> LEN
utils.f.xml:ILNBLNK --> LEN
utils.f.xml:LCASE --> INDEX
utils.f.xml:LCASE --> LEN
utils.f.xml:MACHINE --> GETENV
utils.f.xml:MACHINE --> LEN
utils.f.xml:MACHINE --> MIN
utils.f.xml:UCASE --> INDEX
utils.f.xml:UCASE --> LEN
w2_eeboot.f.xml:W2_EEBOOT --> DFLOAT
w2_eeboot.f.xml:W2_EEBOOT --> INT
w2_eeboot.f.xml:W2_EEBOOT --> LOG10
w2_eeboot.f.xml:W2_EEBOOT --> MAX
w2_map_procs.f.xml:W2_MAP_PROCS --> MOD
w2_print_e2setup.f.xml:W2_PRINT_E2SETUP --> ABS
w2_print_e2setup.f.xml:W2_PRINT_E2SETUP --> MIN
w2_set_cs6_facets.f.xml:W2_SET_CS6_FACETS --> ABS
w2_set_cs6_facets.f.xml:W2_SET_CS6_FACETS --> FLOAT
w2_set_cs6_facets.f.xml:W2_SET_CS6_FACETS --> INT
w2_set_cs6_facets.f.xml:W2_SET_CS6_FACETS --> MOD
w2_set_cs6_facets.f.xml:W2_SET_CS6_FACETS --> NINT
w2_set_cs6_facets.f.xml:W2_SET_CS6_FACETS --> SQRT
w2_set_f2f_index.f.xml:W2_SET_F2F_INDEX --> ABS
w2_set_f2f_index.f.xml:W2_SET_F2F_INDEX --> INT
w2_set_f2f_index.f.xml:W2_SET_F2F_INDEX --> MOD
w2_set_f2f_index.f.xml:W2_SET_F2F_INDEX --> NINT
w2_set_gen_facets.f.xml:W2_SET_GEN_FACETS --> MOD
w2_set_map_cumsum.f.xml:W2_SET_MAP_CUMSUM --> ABS
w2_set_map_cumsum.f.xml:W2_SET_MAP_CUMSUM --> INT
w2_set_map_cumsum.f.xml:W2_SET_MAP_CUMSUM --> MOD
w2_set_map_cumsum.f.xml:W2_SET_MAP_CUMSUM --> NINT
w2_set_map_tiles.f.xml:FIND_GCD_N --> MAX
w2_set_map_tiles.f.xml:FIND_GCD_N --> MIN
w2_set_map_tiles.f.xml:FIND_GCD_N --> MOD
w2_set_map_tiles.f.xml:W2_SET_MAP_TILES --> ABS
w2_set_map_tiles.f.xml:W2_SET_MAP_TILES --> MAX
w2_set_map_tiles.f.xml:W2_SET_MAP_TILES --> MOD
w2_set_tile2tiles.f.xml:W2_SET_TILE2TILES --> ABS
w2_set_tile2tiles.f.xml:W2_SET_TILE2TILES --> INT
w2_set_tile2tiles.f.xml:W2_SET_TILE2TILES --> MAX
w2_set_tile2tiles.f.xml:W2_SET_TILE2TILES --> MIN
w2_set_tile2tiles.f.xml:W2_SET_TILE2TILES --> MOD
w2_set_tile2tiles.f.xml:W2_SET_TILE2TILES --> NINT
write_fld_s3d_rl.f.xml:WRITE_FLD_S3D_RL --> MIN
write_fld_s3d_rs.f.xml:WRITE_FLD_S3D_RS --> MIN
write_local_rl.f.xml:WRITE_LOCAL_RL --> MAX
write_local_rs.f.xml:WRITE_LOCAL_RS --> MAX
write_pickup.f.xml:WRITE_PICKUP --> ABS
write_state.f.xml:WRITE_STATE --> NINT
write_utils.f.xml:WRITE_0D_C --> LEN
write_utils.f.xml:WRITE_0D_C --> MAX
write_utils.f.xml:WRITE_0D_C --> MIN
write_utils.f.xml:WRITE_1D_RL --> MAX
write_utils.f.xml:WRITE_1D_RL --> MIN
